Unnamed: 0,Polygon,Overlay_sheet_ct,naId,Title_short
3742,"[[-8, -47], [-7, -47], [-7, -46], [-8, -46]]",8,46715863,08S047W
3743,"[[-7, -55], [-6, -55], [-6, -54], [-7, -54]]",8,46715560,07S055W
3744,"[[-7, -56], [-6, -56], [-6, -55], [-7, -55]]",8,46715569,07S056W
3745,"[[-7, -57], [-6, -57], [-6, -56], [-7, -56]]",8,46715578,07S057W
3746,"[[-7, -59], [-6, -59], [-6, -58], [-7, -58]]",8,46715597,07S059W
3747,"[[-7, -62], [-6, -62], [-6, -61], [-7, -61]]",8,46715620,07S062W
3748,"[[-7, -64], [-6, -64], [-6, -63], [-7, -63]]",8,46715637,07S064W
3749,"[[-7, -65], [-6, -65], [-6, -64], [-7, -64]]",8,46715646,07S065W
3750,"[[-7, -42], [-6, -42], [-6, -41], [-7, -41]]",8,46715478,07S042W
3751,"[[-6, -58], [-5, -58], [-5, -57], [-6, -57]]",8,46715174,06S058W
3752,"[[-6, -75], [-5, -75], [-5, -74], [-6, -74]]",8,46715238,06S075W
3753,"[[-15, -46], [-14, -46], [-14, -45], [-15, -45]]",8,46717879,15S046W
3754,"[[-14, -44], [-13, -44], [-13, -43], [-14, -43]]",8,46717512,14S044W
3755,"[[-14, -47], [-13, -47], [-13, -46], [-14, -46]]",8,46717532,14S047W
3756,"[[-14, -49], [-13, -49], [-13, -48], [-14, -48]]",8,46717551,14S049W
3757,"[[-13, -51], [-12, -51], [-12, -50], [-13, -50]]",8,46717220,13S051W
3758,"[[-13, -71], [-12, -71], [-12, -70], [-13, -70]]",8,46717265,13S071W
3759,"[[-13, -72], [-12, -72], [-12, -71], [-13, -71]]",8,46717274,13S072W
3760,"[[-12, -67], [-11, -67], [-11, -66], [-12, -66]]",8,46717031,12S067W
3761,"[[-13, -42], [-12, -42], [-12, -41], [-13, -41]]",8,46717144,13S042W
3762,"[[-13, -43], [-12, -43], [-12, -42], [-13, -42]]",8,46717153,13S043W
3763,"[[-13, -48], [-12, -48], [-12, -47], [-13, -47]]",8,46717190,13S048W
3764,"[[-13, -50], [-12, -50], [-12, -49], [-13, -49]]",8,46717211,13S050W
3765,"[[-11, -67], [-10, -67], [-10, -66], [-11, -66]]",8,46716803,11S067W
3766,"[[-11, -68], [-10, -68], [-10, -67], [-11, -67]]",8,46716812,11S068W
3767,"[[-11, -75], [-10, -75], [-10, -74], [-11, -74]]",8,46716832,11S075W
3768,"[[-12, -45], [-11, -45], [-11, -44], [-12, -44]]",8,46716962,12S045W
3769,"[[-10, -68], [-9, -68], [-9, -67], [-10, -67]]",8,46716566,10S068W
3770,"[[-11, -45], [-10, -45], [-10, -44], [-11, -44]]",8,46716714,11S045W
3771,"[[-10, -44], [-9, -44], [-9, -43], [-10, -43]]",8,46716425,10S044W
3772,"[[-10, -46], [-9, -46], [-9, -45], [-10, -45]]",8,46716445,10S046W
3773,"[[-10, -66], [-9, -66], [-9, -65], [-10, -65]]",8,46716547,10S066W
3774,"[[-9, -63], [-8, -63], [-8, -62], [-9, -62]]",8,46716203,09S063W
3775,"[[-9, -68], [-8, -68], [-8, -67], [-9, -67]]",8,46716257,09S068W
3776,"[[-10, -39], [-9, -39], [-9, -38], [-10, -38]]",8,46716368,10S039W
3777,"[[-19, -54], [-18, -54], [-18, -53], [-19, -53]]",8,46719518,19S054W
3778,"[[-19, -56], [-18, -56], [-18, -55], [-19, -55]]",8,46719537,19S056W
3779,"[[-18, -57], [-17, -57], [-17, -56], [-18, -56]]",8,46719126,18S057W
3780,"[[-19, -39], [-18, -39], [-18, -38], [-19, -38]]",8,46719338,19S039W
3781,"[[-19, -41], [-18, -41], [-18, -40], [-19, -40]]",8,46719354,19S041W
3782,"[[-17, -46], [-16, -46], [-16, -45], [-17, -45]]",8,46718660,17S046W
3783,"[[-17, -50], [-16, -50], [-16, -49], [-17, -49]]",8,46718705,17S050W
3784,"[[-17, -39], [-16, -39], [-16, -38], [-17, -38]]",8,46718603,17S039W
3785,"[[-15, -51], [-14, -51], [-14, -50], [-15, -50]]",8,46717955,15S051W
3786,"[[-15, -70], [-14, -70], [-14, -69], [-15, -69]]",8,46718056,15S070W
3787,"[[-16, -39], [-15, -39], [-15, -38], [-16, -38]]",8,46718189,16S039W
3788,"[[-15, -50], [-14, -50], [-14, -49], [-15, -49]]",8,46717946,15S050W
3789,"[[-24, -54], [-23, -54], [-23, -53], [-24, -53]]",8,46720967,24S054W
3790,"[[-23, -44], [-22, -44], [-22, -43], [-23, -43]]",8,46720685,23S044W
3791,"[[-23, -47], [-22, -47], [-22, -46], [-23, -46]]",8,46720714,23S047W
3792,"[[-22, -44], [-21, -44], [-21, -43], [-22, -43]]",8,46720483,22S044W
3793,"[[-22, -46], [-21, -46], [-21, -45], [-22, -45]]",8,46720499,22S046W
3794,"[[-21, -49], [-20, -49], [-20, -48], [-21, -48]]",8,46720260,21S049W
3795,"[[-20, -52], [-19, -52], [-19, -51], [-20, -51]]",8,46719960,20S052W
3796,"[[-20, -53], [-19, -53], [-19, -52], [-20, -52]]",8,46719969,20S053W
3797,"[[-20, -61], [-19, -61], [-19, -60], [-20, -60]]",8,46720017,20S061W
3798,"[[-20, -62], [-19, -62], [-19, -61], [-20, -61]]",8,46720026,20S062W
3799,"[[-20, -67], [-19, -67], [-19, -66], [-20, -66]]",8,46720082,20S067W
3800,"[[-20, -29], [-19, -29], [-19, -28], [-20, -28]]",8,46719753,20S029W
3801,"[[0, 21], [1, 21], [1, 22], [0, 22]]",8,46724242,00S021E
3802,"[[0, 31], [1, 31], [1, 32], [0, 32]]",8,46724346,00S031E
3803,"[[-42, -72], [-41, -72], [-41, -71], [-42, -71]]",8,46723434,42S072W
3804,"[[-42, -73], [-41, -73], [-41, -72], [-42, -72]]",8,46723443,42S073W
3805,"[[-30, -57], [-29, -57], [-29, -56], [-30, -56]]",8,46722136,30S057W
3806,"[[-26, -58], [-25, -58], [-25, -57], [-26, -57]]",8,46721409,26S058W
3807,"[[-25, -51], [-24, -51], [-24, -50], [-25, -50]]",8,46721177,25S051W
3808,"[[-25, -52], [-24, -52], [-24, -51], [-25, -51]]",8,46721186,25S052W
3809,"[[-25, -55], [-24, -55], [-24, -54], [-25, -54]]",8,46721212,25S055W
3810,"[[-25, -56], [-24, -56], [-24, -55], [-25, -55]]",8,46721221,25S056W
3811,"[[-26, -49], [-25, -49], [-25, -48], [-26, -48]]",8,46721343,26S049W
3812,"[[-26, -56], [-25, -56], [-25, -55], [-26, -55]]",8,46721390,26S056W
3813,"[[-2, 23], [-1, 23], [-1, 24], [-2, 24]]",8,46726458,02S023E
3814,"[[-1, 129], [0, 129], [0, 130], [-1, 130]]",8,46725666,01S129E
3815,"[[-1, 143], [0, 143], [0, 144], [-1, 144]]",8,46726119,01S143E
3816,"[[-1, 150], [0, 150], [0, 151], [-1, 151]]",8,46726252,01S150E
3817,"[[-1, 121], [0, 121], [0, 122], [-1, 122]]",8,46725597,01S121E
3818,"[[-1, 126], [0, 126], [0, 127], [-1, 127]]",8,46725642,01S126E
3819,"[[-1, 42], [0, 42], [0, 43], [-1, 43]]",8,46725349,01S042E
3820,"[[0, 111], [1, 111], [1, 112], [0, 112]]",8,46724553,00S111E
3821,"[[0, 114], [1, 114], [1, 115], [0, 115]]",8,46724568,00S114E
3822,"[[0, 119], [1, 119], [1, 120], [0, 120]]",8,46724620,00S119E
3823,"[[0, 128], [1, 128], [1, 129], [0, 129]]",8,46724683,00S128E
3824,"[[0, 38], [1, 38], [1, 39], [0, 39]]",8,46724404,00S038E
3825,"[[-6, 12], [-5, 12], [-5, 13], [-6, 13]]",8,46732364,06S012E
3826,"[[-4, 142], [-3, 142], [-3, 143], [-4, 143]]",8,46730290,04S142E
3827,"[[-4, 120], [-3, 120], [-3, 121], [-4, 121]]",8,46730136,04S120E
3828,"[[-4, 104], [-3, 104], [-3, 105], [-4, 105]]",8,46730094,04S104E
3829,"[[-3, 137], [-2, 137], [-2, 138], [-3, 138]]",8,46728979,03S137E
3830,"[[-3, 139], [-2, 139], [-2, 140], [-3, 140]]",8,46728998,03S139E
3831,"[[-3, 38], [-2, 38], [-2, 39], [-3, 39]]",8,46728050,03S038E
3832,"[[-3, 100], [-2, 100], [-2, 101], [-3, 101]]",8,46728067,03S100E
3833,"[[-3, 121], [-2, 121], [-2, 122], [-3, 122]]",8,46728227,03S121E
3834,"[[-3, 32], [-2, 32], [-2, 33], [-3, 33]]",8,46728016,03S032E
3835,"[[-2, 116], [-1, 116], [-1, 117], [-2, 117]]",8,46726712,02S116E
3836,"[[-2, 119], [-1, 119], [-1, 120], [-2, 120]]",8,46726730,02S119E
3837,"[[-14, 167], [-13, 167], [-13, 168], [-14, 168]]",8,46737286,14S167E
3838,"[[-13, 167], [-12, 167], [-12, 168], [-13, 168]]",8,46737165,13S167E
3839,"[[-11, 151], [-10, 151], [-10, 152], [-11, 152]]",8,46736837,11S151E
3840,"[[-11, 135], [-10, 135], [-10, 136], [-11, 136]]",8,46736813,11S135E
3841,"[[-8, 142], [-7, 142], [-7, 143], [-8, 143]]",8,46735403,08S142E
3842,"[[-8, 179], [-7, 179], [-7, 180], [-8, 180]]",8,46735763,08S179E
3843,"[[-8, 121], [-7, 121], [-7, 122], [-8, 122]]",8,46735231,08S121E
3844,"[[-8, 29], [-7, 29], [-7, 30], [-8, 30]]",8,46735110,08S029E
3845,"[[-8, 30], [-7, 30], [-7, 31], [-8, 31]]",8,46735119,08S030E
3846,"[[-7, 30], [-6, 30], [-6, 31], [-7, 31]]",8,46734275,07S030E
3847,"[[-6, 138], [-5, 138], [-5, 139], [-6, 139]]",8,46733008,06S138E
3848,"[[-6, 139], [-5, 139], [-5, 140], [-6, 140]]",8,46733017,06S139E
3849,"[[-26, 26], [-25, 26], [-25, 27], [-26, 27]]",8,46738882,26S026E
3850,"[[-26, 30], [-25, 30], [-25, 31], [-26, 31]]",8,46738920,26S030E
3851,"[[-21, 164], [-20, 164], [-20, 165], [-21, 165]]",8,46738226,21S164E
3852,"[[-22, 29], [-21, 29], [-21, 30], [-22, 30]]",8,46738291,22S029E
3853,"[[-20, 116], [-19, 116], [-19, 117], [-20, 117]]",8,46738053,20S116E
3854,"[[-20, 117], [-19, 117], [-19, 118], [-20, 118]]",8,46738062,20S117E
3855,"[[-20, 163], [-19, 163], [-19, 164], [-20, 164]]",8,46738102,20S163E
3856,"[[-19, 30], [-18, 30], [-18, 31], [-19, 31]]",8,46737923,19S030E
3857,"[[-16, 129], [-15, 129], [-15, 130], [-16, 130]]",8,46737576,16S129E
3858,"[[-17, 14], [-16, 14], [-16, 15], [-17, 15]]",8,46737648,17S014E
3859,"[[-15, 12], [-14, 12], [-14, 13], [-15, 13]]",8,46737307,15S012E
3860,"[[-16, 14], [-15, 14], [-15, 15], [-16, 15]]",8,46737512,16S014E
3861,"[[-77, 166], [-76, 166], [-76, 168], [-77, 168]]",8,46740046,77S166-167E
3862,"[[-33, 23], [-32, 23], [-32, 24], [-33, 24]]",8,46739867,33S023E
3863,"[[-33, 25], [-32, 25], [-32, 26], [-33, 26]]",8,46739886,33S025E
3864,"[[-34, 19], [-33, 19], [-33, 20], [-34, 20]]",8,46739937,34S019E
3865,"[[-32, 26], [-31, 26], [-31, 27], [-32, 27]]",8,46739754,32S026E
3866,"[[-30, 24], [-29, 24], [-29, 25], [-30, 25]]",8,46739384,30S024E
3867,"[[-29, 29], [-28, 29], [-28, 30], [-29, 30]]",8,46739314,29S029E
3868,"[[-29, 30], [-28, 30], [-28, 31], [-29, 31]]",8,46739323,29S030E
3869,"[[-27, 114], [-26, 114], [-26, 115], [-27, 115]]",8,46739060,27S114E
3870,"[[-27, 26], [-26, 26], [-26, 27], [-27, 27]]",8,46739012,27S026E
3871,"[[-27, 31], [-26, 31], [-26, 32], [-27, 32]]",8,46739040,27S031E
3872,"[[9, -70], [10, -70], [10, -69], [9, -69]]",21,27822567,09N070W
3873,"[[7, -73], [8, -73], [8, -72], [7, -72]]",21,27820903,07N073W
3874,"[[7, -74], [8, -74], [8, -73], [7, -73]]",21,27820925,07N074W
3875,"[[7, -75], [8, -75], [8, -74], [7, -74]]",21,27820947,07N075W
3876,"[[7, -69], [8, -69], [8, -68], [7, -68]]",21,27820818,07N069W
3877,"[[22, -73], [23, -73], [23, -72], [22, -72]]",21,27831483,22N073W
3878,"[[21, -86], [22, -86], [22, -85], [21, -85]]",21,27830892,21N086W
3879,"[[21, -89], [22, -89], [22, -88], [21, -88]]",21,27830945,21N089W
3880,"[[18, -103], [19, -103], [19, -102], [18, -102]]",21,27828912,18N103W
3881,"[[18, -94], [19, -94], [19, -93], [18, -93]]",21,27828784,18N094W
3882,"[[15, -16], [16, -16], [16, -15], [15, -15]]",21,27826561,15N016W
3883,"[[16, 0], [17, 0], [17, 1], [16, 1]]",21,27827066,16N000W
3884,"[[14, -83], [15, -83], [15, -82], [14, -82]]",21,27825955,14N083W
3885,"[[13, -60], [14, -60], [14, -59], [13, -59]]",21,27825314,13N060W
3886,"[[11, -86], [12, -86], [12, -85], [11, -85]]",21,27824694,11N086W
3887,"[[11, -12], [12, -12], [12, -11], [11, -11]]",21,27824307,11N012W
3888,"[[9, -85], [10, -85], [10, -84], [9, -84]]",21,27823204,09N085W
3889,"[[38, -80], [39, -80], [39, -79], [38, -79]]",21,27864216,38N080W
3890,"[[38, -6], [39, -6], [39, -5], [38, -5]]",21,27863100,38N006W
3891,"[[38, -3], [39, -3], [39, -2], [38, -2]]",21,27863029,38N003W
3892,"[[37, -93], [38, -93], [38, -92], [37, -92]]",21,27861442,37N093W
3893,"[[36, -99], [37, -99], [37, -98], [36, -98]]",21,27858897,36N099W
3894,"[[36, -100], [37, -100], [37, -99], [36, -99]]",21,27858919,36N100W
3895,"[[35, -107], [36, -107], [36, -106], [35, -106]]",21,27856292,35N107W
3896,"[[30, -102], [31, -102], [31, -101], [30, -101]]",21,27840930,30N102W
3897,"[[27, -114], [28, -114], [28, -113], [27, -113]]",21,27835971,27N114W
3898,"[[26, -11], [27, -11], [27, -10], [26, -10]]",21,27834317,26N011W
3899,"[[25, -11], [26, -11], [26, -10], [25, -10]]",21,27833675,25N011W
3900,"[[58, -137], [59, -137], [59, -136], [58, -136]]",21,34513568,58N137W
3901,"[[57, -134], [58, -134], [58, -133], [57, -133]]",21,34512658,57N134W
3902,"[[56, -153], [57, -153], [57, -152], [56, -152]]",21,34511918,56N153W
3903,"[[55, -160], [56, -160], [56, -159], [55, -159]]",21,34511085,55N160W
3904,"[[54, -162], [55, -162], [55, -161], [54, -161]]",21,34510266,54N162W
3905,"[[52, -168], [53, -168], [53, -167], [52, -167]]",21,34508740,52N168W
3906,"[[52, -60], [53, -60], [53, -59], [52, -59]]",21,34508424,52N060W
3907,"[[48, -120], [49, -120], [49, -119], [48, -119]]",21,34504903,48N120W
3908,"[[45, -111], [46, -111], [46, -110], [45, -110]]",21,34499002,45N111W
3909,"[[45, -68], [46, -68], [46, -67], [45, -67]]",21,34498314,45N068W
3910,"[[62, -65], [63, -65], [63, -64], [62, -64]]",21,34520125,62N065W
3911,"[[60, -134], [61, -134], [61, -133], [60, -133]]",21,34515974,60N134W
3912,"[[43, -118], [44, -118], [44, -117], [43, -117]]",21,34495547,43N118W
3913,"[[42, -99], [43, -99], [43, -98], [42, -98]]",21,34492915,42N099W
3914,"[[41, -100], [42, -100], [42, -99], [41, -99]]",21,34490554,41N100W
3915,"[[41, -101], [42, -101], [42, -100], [41, -100]]",21,34490576,41N101W
3916,"[[40, -116], [41, -116], [41, -115], [40, -115]]",21,34488470,40N116W
3917,"[[39, -7], [40, -7], [40, -6], [39, -6]]",21,34481760,39N007W
3918,"[[0, 21], [1, 21], [1, 22], [0, 22]]",21,34534438,00N021E
3919,"[[8, -71], [9, -71], [9, -70], [8, -70]]",21,34533577,08N071W
3920,"[[69, -140], [70, -140], [70, -140], [69, -140]]",21,34530091,69N140-141W
3921,"[[68, -148], [69, -148], [69, -148], [68, -148]]",21,34529700,68N148-149W
3922,"[[68, -166], [69, -166], [69, -166], [68, -166]]",21,34529916,68N166-167W
3923,"[[67, -142], [68, -142], [68, -142], [67, -142]]",21,34529173,67N142-143W
3924,"[[67, -150], [68, -150], [68, -150], [67, -150]]",21,34529237,67N150-151W
3925,"[[65, -50], [66, -50], [66, -50], [65, -50]]",21,34526942,65N050-051W
3926,"[[64, -166], [65, -166], [65, -165], [64, -165]]",21,34526514,64N166W
3927,"[[64, -19], [65, -19], [65, -18], [64, -18]]",21,34524618,64N019W
3928,"[[64, -40], [65, -40], [65, -39], [64, -39]]",21,34524813,64N040W
3929,"[[63, -66], [64, -66], [64, -65], [63, -65]]",21,34522333,63N066W
3930,"[[19, 166], [20, 166], [20, 167], [19, 167]]",21,34564951,19N166E
3931,"[[9, 39], [10, 39], [10, 40], [9, 40]]",21,34542991,09N039E
3932,"[[8, 80], [9, 80], [9, 81], [8, 81]]",21,34541911,08N080E
3933,"[[6, 45], [7, 45], [7, 46], [6, 46]]",21,34539251,06N045E
3934,"[[6, 0], [7, 0], [7, 1], [6, 1]]",21,34539096,06N000E
3935,"[[6, 1], [7, 1], [7, 2], [6, 2]]",21,34539118,06N001E
3936,"[[4, 97], [5, 97], [5, 98], [4, 98]]",21,34538220,04N097E
3937,"[[3, 21], [4, 21], [4, 22], [3, 22]]",21,34537213,03N021E
3938,"[[2, 102], [3, 102], [3, 103], [2, 103]]",21,34536950,02N102E
3939,"[[1, 28], [2, 28], [2, 29], [1, 29]]",21,34535351,01N028E
3940,"[[1, 19], [2, 19], [2, 20], [1, 20]]",21,34535115,01N019E
3941,"[[1, 21], [2, 21], [2, 22], [1, 22]]",21,34535171,01N021E
3942,"[[27, 142], [28, 142], [28, 143], [27, 143]]",21,34584106,27N142E
3943,"[[27, 128], [28, 128], [28, 129], [27, 129]]",21,34584064,27N128E
3944,"[[27, 116], [28, 116], [28, 117], [27, 117]]",21,34583881,27N116E
3945,"[[27, 115], [28, 115], [28, 116], [27, 116]]",21,34583859,27N115E
3946,"[[26, 106], [27, 106], [27, 107], [26, 107]]",21,34581192,26N106E
3947,"[[25, 104], [26, 104], [26, 105], [25, 105]]",21,34578980,25N104E
3948,"[[25, 83], [26, 83], [26, 84], [25, 84]]",21,34578069,25N083E
3949,"[[25, 64], [26, 64], [26, 65], [25, 65]]",21,34577832,25N064E
3950,"[[24, 114], [25, 114], [25, 115], [24, 115]]",21,34576485,24N114E
3951,"[[23, 99], [24, 99], [24, 100], [23, 100]]",21,34573605,23N099E
3952,"[[23, 55], [24, 55], [24, 56], [23, 56]]",21,34571980,23N055E
3953,"[[21, 112], [22, 112], [22, 113], [21, 113]]",21,34569021,21N112E
3954,"[[33, 68], [34, 68], [34, 69], [33, 69]]",21,34595685,33N068E
3955,"[[33, 47], [34, 47], [34, 48], [33, 48]]",21,34595389,33N047E
3956,"[[33, 36], [34, 36], [34, 37], [33, 37]]",21,34595113,33N036E
3957,"[[31, 30], [32, 30], [32, 31], [31, 31]]",21,34591168,31N030E
3958,"[[31, 20], [32, 20], [32, 21], [31, 21]]",21,34590594,31N020E
3959,"[[30, 46], [31, 46], [31, 47], [30, 47]]",21,34588766,30N046E
3960,"[[30, 29], [31, 29], [31, 30], [30, 30]]",21,34588566,30N029E
3961,"[[29, 107], [30, 107], [30, 108], [29, 108]]",21,34587220,29N107E
3962,"[[29, 31], [30, 31], [30, 32], [29, 32]]",21,34586485,29N031E
3963,"[[28, 114], [29, 114], [29, 115], [28, 115]]",21,34585584,28N114E
3964,"[[28, 103], [29, 103], [29, 104], [28, 104]]",21,34585265,28N103E
3965,"[[28, 23], [29, 23], [29, 24], [28, 24]]",21,34584531,28N023E
3966,"[[38, 45], [39, 45], [39, 46], [38, 46]]",21,34611671,38N045E
3967,"[[38, 27], [39, 27], [39, 28], [38, 28]]",21,34611608,38N027E
3968,"[[37, 9], [38, 9], [38, 10], [37, 10]]",21,34606761,37N009E
3969,"[[36, 46], [37, 46], [37, 47], [36, 47]]",21,34604602,36N046E
3970,"[[36, 40], [37, 40], [37, 41], [36, 41]]",21,34604508,36N040E
3971,"[[36, 2], [37, 2], [37, 3], [36, 3]]",21,34603548,36N002E
3972,"[[35, 47], [36, 47], [36, 48], [35, 48]]",21,34600831,35N047E
3973,"[[35, 37], [36, 37], [36, 38], [35, 38]]",21,34600564,35N037E
3974,"[[33, 115], [34, 115], [34, 116], [33, 116]]",21,34596143,33N115E
3975,"[[33, 70], [34, 70], [34, 71], [33, 71]]",21,34595725,33N070E
3976,"[[41, 45], [42, 45], [42, 46], [41, 46]]",21,44190040,41N045E
3977,"[[40, 44], [41, 44], [41, 45], [40, 45]]",21,44186275,40N044E
3978,"[[39, 123], [40, 123], [40, 124], [39, 124]]",21,44182432,39N123E
3979,"[[39, 113], [40, 113], [40, 114], [39, 114]]",21,44182219,39N113E
3980,"[[47, 44], [48, 44], [48, 45], [47, 45]]",21,44218486,47N044E
3981,"[[44, 141], [45, 141], [45, 142], [44, 142]]",21,44202583,44N141E
3982,"[[42, 45], [43, 45], [43, 46], [42, 46]]",21,44193320,42N045E
3983,"[[41, 124], [42, 124], [42, 125], [41, 125]]",21,44190361,41N124E
3984,"[[41, 125], [42, 125], [42, 126], [41, 126]]",21,44190383,41N125E
3985,"[[-19, -69], [-18, -69], [-18, -68], [-19, -68]]",21,46719709,19S069W
3986,"[[-18, -67], [-17, -67], [-17, -66], [-18, -66]]",21,46719213,18S067W
3987,"[[-17, -67], [-16, -67], [-16, -66], [-17, -66]]",21,46718844,17S067W
3988,"[[-16, -67], [-15, -67], [-15, -66], [-16, -66]]",21,46718408,16S067W
3989,"[[-15, -71], [-14, -71], [-14, -70], [-15, -70]]",21,46718065,15S071W
3990,"[[-15, -47], [-14, -47], [-14, -46], [-15, -46]]",21,46717888,15S047W
3991,"[[-14, -71], [-13, -71], [-13, -70], [-14, -70]]",21,46717623,14S071W
3992,"[[-3, -58], [-2, -58], [-2, -57], [-3, -57]]",21,46713946,03S058W
3993,"[[-3, -60], [-2, -60], [-2, -59], [-3, -59]]",21,46713994,03S060W
3994,"[[65, 10], [66, 10], [66, 12], [65, 12]]",21,46710786,65N010-011E
3995,"[[60, 33], [61, 33], [61, 34], [60, 34]]",21,46709814,60N033E
3996,"[[58, 8], [59, 8], [59, 9], [58, 9]]",21,46706498,58N008E
3997,"[[-25, 30], [-24, 30], [-24, 31], [-25, 31]]",21,46738771,25S030E
3998,"[[-6, 18], [-5, 18], [-5, 19], [-6, 19]]",21,46732414,06S018E
3999,"[[-5, 119], [-4, 119], [-4, 120], [-5, 120]]",21,46731316,05S119E
4000,"[[-4, 33], [-3, 33], [-3, 34], [-4, 34]]",21,46730061,04S033E
4001,"[[-4, 25], [-3, 25], [-3, 26], [-4, 26]]",21,46729830,04S025E
4002,"[[-1, 131], [0, 131], [0, 132], [-1, 132]]",21,46725685,01S131E
4003,"[[-1, 18], [0, 18], [0, 19], [-1, 19]]",21,46725072,01S018E
4004,"[[-29, -51], [-28, -51], [-28, -50], [-29, -50]]",21,46721857,29S051W
4005,"[[-24, -68], [-23, -68], [-23, -67], [-24, -67]]",21,46721030,24S068W
4006,"[[-22, -43], [-21, -43], [-21, -42], [-22, -42]]",21,46720461,22S043W
4007,"[[-20, -47], [-19, -47], [-19, -46], [-20, -46]]",21,46719892,20S047W
4008,"[[3, -57], [4, -57], [4, -56], [3, -56]]",9,27819095,03N057W
4009,"[[2, -57], [3, -57], [3, -56], [2, -56]]",9,27818928,02N057W
4010,"[[2, -60], [3, -60], [3, -59], [2, -59]]",9,27818955,02N060W
4011,"[[1, -51], [2, -51], [2, -50], [1, -50]]",9,27818793,01N051W
4012,"[[33, -119], [34, -119], [34, -118], [33, -118]]",9,27818373,33N119W
4013,"[[11, -1], [12, -1], [12, 0], [11, 0]]",9,27824187,11N001W
4014,"[[10, -14], [11, -14], [11, -13], [10, -13]]",9,27823406,10N014W
4015,"[[10, -3], [11, -3], [11, -2], [10, -2]]",9,27823258,10N003W
4016,"[[8, -6], [9, -6], [9, -5], [8, -5]]",9,27821221,08N006W
4017,"[[7, -59], [8, -59], [8, -58], [7, -58]]",9,27820671,07N059W
4018,"[[6, -71], [7, -71], [7, -70], [6, -70]]",9,27820317,06N071W
4019,"[[5, -77], [6, -77], [6, -76], [5, -76]]",9,27819901,05N077W
4020,"[[5, -56], [6, -56], [6, -55], [5, -55]]",9,27819735,05N056W
4021,"[[5, -3], [6, -3], [6, -2], [5, -2]]",9,27819576,05N003W
4022,"[[5, -5], [6, -5], [6, -4], [5, -4]]",9,27819598,05N005W
4023,"[[4, -53], [5, -53], [5, -52], [4, -52]]",9,27819356,04N053W
4024,"[[3, -60], [4, -60], [4, -59], [3, -59]]",9,27819121,03N060W
4025,"[[17, -92], [18, -92], [18, -91], [17, -91]]",9,27827925,17N092W
4026,"[[17, -65], [18, -65], [18, -64], [17, -64]]",9,27827718,17N065W
4027,"[[16, -13], [17, -13], [17, -12], [16, -12]]",9,27827111,16N013W
4028,"[[15, -4], [16, -4], [16, -3], [15, -3]]",9,27826376,15N004W
4029,"[[15, 0], [16, 0], [16, 1], [15, 1]]",9,27826336,15N000W
4030,"[[15, -1], [16, -1], [16, 0], [15, 0]]",9,27826346,15N001W
4031,"[[14, -3], [15, -3], [15, -2], [14, -2]]",9,27825655,14N003W
4032,"[[14, -8], [15, -8], [15, -7], [14, -7]]",9,27825710,14N008W
4033,"[[13, -3], [14, -3], [14, -2], [13, -2]]",9,27825125,13N003W
4034,"[[13, -6], [14, -6], [14, -5], [13, -5]]",9,27825146,13N006W
4035,"[[12, -1], [13, -1], [13, 0], [12, 0]]",9,27824727,12N001W
4036,"[[12, -6], [13, -6], [13, -5], [12, -5]]",9,27824773,12N006W
4037,"[[23, -7], [24, -7], [24, -6], [23, -6]]",9,27832353,23N007W
4038,"[[22, -104], [23, -104], [23, -103], [22, -103]]",9,27832232,22N104W
4039,"[[22, -10], [23, -10], [23, -9], [22, -9]]",9,27831363,22N010W
4040,"[[22, -11], [23, -11], [23, -10], [22, -10]]",9,27831373,22N011W
4041,"[[21, -98], [22, -98], [22, -97], [21, -97]]",9,27830982,21N098W
4042,"[[21, -100], [22, -100], [22, -99], [21, -99]]",9,27831006,21N100W
4043,"[[20, -98], [21, -98], [21, -97], [20, -97]]",9,27830203,20N098W
4044,"[[20, -88], [21, -88], [21, -87], [20, -87]]",9,27830119,20N088W
4045,"[[19, -89], [20, -89], [20, -88], [19, -88]]",9,27829409,19N089W
4046,"[[18, -99], [19, -99], [19, -98], [18, -98]]",9,27828857,18N099W
4047,"[[17, -98], [18, -98], [18, -97], [17, -97]]",9,27828002,17N098W
4048,"[[17, -102], [18, -102], [18, -101], [17, -101]]",9,27828059,17N102W
4049,"[[26, -102], [27, -102], [27, -101], [26, -101]]",9,27834810,26N102W
4050,"[[26, -99], [27, -99], [27, -98], [26, -98]]",9,27834789,26N099W
4051,"[[25, -105], [26, -105], [26, -104], [25, -104]]",9,27834107,25N105W
4052,"[[25, -103], [26, -103], [26, -102], [25, -102]]",9,27834088,25N103W
4053,"[[25, -98], [26, -98], [26, -97], [25, -97]]",9,27834042,25N098W
